Miscellaneous	Ces1e
Miscellaneous	Ces1h
Miscellaneous	Ces1a
Miscellaneous	Ces3a
Miscellaneous	Ces3b
Miscellaneous	Ces5a
Miscellaneous	Clps
Miscellaneous	Cma1
Miscellaneous	Mcpt9
Miscellaneous	Cma2
Miscellaneous	Mcpt1
Miscellaneous	Mcpt4
Miscellaneous	Cnp
Miscellaneous	Cp
Miscellaneous	Heph
Miscellaneous	Hephl1
Miscellaneous	Cpa1
Miscellaneous	Cpa5
Miscellaneous	Cpa2
Miscellaneous	Cpa4
Miscellaneous	Cpa6
Miscellaneous	Cyb5r1
Miscellaneous	Cyb5r2
Miscellaneous	Cyb5r3
Miscellaneous	Dbt
Miscellaneous	Fth1
Miscellaneous	Ftmt
Miscellaneous	Ftl1
Miscellaneous	Ftl1-ps1
Miscellaneous	Ftl1-ps2
Miscellaneous	Ftl2-ps
Miscellaneous	Glyctk
Miscellaneous	Hykk
Miscellaneous	Tmem91
Miscellaneous	Tpsb2
Miscellaneous	Tpsab1
Miscellaneous	Prss28
N-glycan degradation	Man2b1
N-glycan degradation	Manba
N-glycan metabolism	Alg5
N-glycan metabolism	Dolpp1
N-glycan metabolism	Mgat4c
N-glycan metabolism	Mgat5
N-glycan metabolism	Mgat5b
N-glycan synthesis	Alg10b
N-glycan synthesis	Alg12
NAD metabolism	Acp1
NAD metabolism	Acp7
NAD metabolism	Cd38
NAD metabolism	Bst1
NAD metabolism	Nadk
NAD metabolism	Nadsyn1
NAD metabolism	Nampt
NAD metabolism	Naprt
NAD metabolism	Nmnat1
NAD metabolism	Nmnat2
NAD metabolism	Nmnat3
NAD metabolism	Nmrk1
NAD metabolism	Nnmt
NAD metabolism	Inmt
NAD metabolism	Nnt
NAD metabolism	Nt5c1a
NAD metabolism	Nt5c1b
NAD metabolism	Nt5c2
NAD metabolism	Nt5c3
NAD metabolism	Nt5c3b
NAD metabolism	Nt5e
NAD metabolism	Nudt12
NAD metabolism	Pnp2
NAD metabolism	Pnp
NAD metabolism	Gm49342
NAD metabolism	Pxylp1
NAD metabolism	Qprt
Nucleotide interconversion	Ada
Nucleotide interconversion	Adcy1
Nucleotide interconversion	Adcy7
Nucleotide interconversion	Adcy8
Nucleotide interconversion	Adcy6
Nucleotide interconversion	Adcy5
Nucleotide interconversion	Adcy4
Nucleotide interconversion	Adcy3
Nucleotide interconversion	Adcy2
Nucleotide interconversion	Adcy10
Nucleotide interconversion	Adcy9
Nucleotide interconversion	Adk
Nucleotide interconversion	Adsl
Nucleotide interconversion	Aicda
Nucleotide interconversion	Apobec2
Nucleotide interconversion	Ak1
Nucleotide interconversion	Ak2
Nucleotide interconversion	Ak3
Nucleotide interconversion	Ak4
Nucleotide interconversion	Ak5
Nucleotide interconversion	Ak7
Nucleotide interconversion	Ampd1
Nucleotide interconversion	Ampd3
Nucleotide interconversion	Ampd2
Nucleotide interconversion	Bpnt1
Nucleotide interconversion	Cant1
Nucleotide interconversion	Cmpk1
Nucleotide interconversion	Cmpk2
Nucleotide interconversion	Ctps
Nucleotide interconversion	Ctps2
Nucleotide interconversion	Dck
Nucleotide interconversion	Dctpp1
Nucleotide interconversion	Dguok
Nucleotide interconversion	Dtymk
Nucleotide interconversion	Dut
Nucleotide interconversion	Entpd1
Nucleotide interconversion	Entpd2
Nucleotide interconversion	Entpd3
Nucleotide interconversion	Entpd4
Nucleotide interconversion	Entpd4b
Nucleotide interconversion	Entpd7
Nucleotide interconversion	Entpd5
Nucleotide interconversion	Entpd6
Nucleotide interconversion	Entpd8
Nucleotide interconversion	Gucy1a2
Nucleotide interconversion	Gucy2c
Nucleotide interconversion	Gucy2e
Nucleotide interconversion	Gucy2f
Nucleotide interconversion	Gucy2d
Nucleotide interconversion	Guk1
Nucleotide interconversion	Impdh1
Nucleotide interconversion	Impdh2
Nucleotide interconversion	Impdh2-ps
Nucleotide interconversion	Itpa
Nucleotide interconversion	Nme1
Nucleotide interconversion	Gm20390
Nucleotide interconversion	Nme2
Nucleotide interconversion	Nme3
Nucleotide interconversion	Nme4
Nucleotide interconversion	Nme6
Nucleotide interconversion	Nme7
Nucleotide interconversion	Npr1
Nucleotide interconversion	Npr2
Nucleotide interconversion	Nudt5
Nucleotide interconversion	Papss1
Nucleotide interconversion	Papss2
Nucleotide interconversion	Pde10a
Nucleotide interconversion	Pde11a
Nucleotide interconversion	Pde1a
Nucleotide interconversion	Pde1c
Nucleotide interconversion	Pde1b
Nucleotide interconversion	Pde2a
Nucleotide interconversion	Gm45837
Nucleotide interconversion	Pde3a
Nucleotide interconversion	Pde3b
Nucleotide interconversion	Pde4a
Nucleotide interconversion	Pde4d
Nucleotide interconversion	Pde4c
Nucleotide interconversion	Pde4b
Nucleotide interconversion	Pde5a
Nucleotide interconversion	Pde6a
Nucleotide interconversion	Pde6c
Nucleotide interconversion	Pde6b
Nucleotide interconversion	Pde6d
Nucleotide interconversion	Pde6g
Nucleotide interconversion	Pde6h
Nucleotide interconversion	Pde7a
Nucleotide interconversion	Pde7b
Nucleotide interconversion	Pde8a
Nucleotide interconversion	Pde8b
Nucleotide interconversion	Pde9a
Nucleotide interconversion	Phex
Nucleotide interconversion	Rrm1
Nucleotide interconversion	Rrm2
Nucleotide interconversion	Rrm2b
Nucleotide interconversion	Tk1
Nucleotide interconversion	Tk2
Nucleotide interconversion	Tyms
Nucleotide interconversion	Uck1
Nucleotide interconversion	Uck2
Nucleotide interconversion	Uckl1
Nucleotide interconversion	Upp2
Nucleotide interconversion	Upp1
Nucleotide salvage pathway	Aprt
Nucleotide salvage pathway	Hprt
O-glycan metabolism	A4gnt
O-glycan metabolism	C1galt1
O-glycan metabolism	Galnt1
O-glycan metabolism	Galnt13
O-glycan metabolism	Galnt10
O-glycan metabolism	Galntl6
O-glycan metabolism	Galnt11
O-glycan metabolism	Galnt12
O-glycan metabolism	Galnt4
O-glycan metabolism	Galnt14
O-glycan metabolism	Galnt16
O-glycan metabolism	Galnt15
O-glycan metabolism	Galnt2
O-glycan metabolism	Galnt3
O-glycan metabolism	Galnt6
O-glycan metabolism	Galnt5
O-glycan metabolism	Galnt7
O-glycan metabolism	Galnt17
O-glycan metabolism	Galnt18
O-glycan metabolism	Galnt9
O-glycan metabolism	Gm29788
O-glycan metabolism	Gcnt1
O-glycan metabolism	Gcnt3
O-glycan metabolism	Gcnt4
O-glycan metabolism	St6galnac1
Oxidative phosphorylation	Atp5b
Oxidative phosphorylation	Atp5a1
Oxidative phosphorylation	Atp5c1
Oxidative phosphorylation	Atp5d
Oxidative phosphorylation	Atp5e
Oxidative phosphorylation	Atp5f1
Oxidative phosphorylation	Atp5k
Oxidative phosphorylation	Atp5g1
Oxidative phosphorylation	Atp5g2
Oxidative phosphorylation	Atp4g3
Oxidative phosphorylation	Atp5h
Oxidative phosphorylation	Atp5i
Oxidative phosphorylation	Atp5j
Oxidative phosphorylation	Atp5j2
Oxidative phosphorylation	Atp5l
Oxidative phosphorylation	Atp5l2
Oxidative phosphorylation	Atp5o
Oxidative phosphorylation	Atp5s
Oxidative phosphorylation	Cox4i1
Oxidative phosphorylation	Cox4i2
Oxidative phosphorylation	Cox5a
Oxidative phosphorylation	Cox5b
Oxidative phosphorylation	Cox5b-ps
Oxidative phosphorylation	Cox6a1
Oxidative phosphorylation	Cox6a2
Oxidative phosphorylation	Cox6b1
Oxidative phosphorylation	Cox6b2
Oxidative phosphorylation	Cox6c
Oxidative phosphorylation	Cox6c2
Oxidative phosphorylation	Cox7a1
Oxidative phosphorylation	Cox7a2
Oxidative phosphorylation	Cox7a2l
Oxidative phosphorylation	Cox7b
Oxidative phosphorylation	Cox7b2
Oxidative phosphorylation	Cox7c
Oxidative phosphorylation	Gm20091
Oxidative phosphorylation	Cox8a
Oxidative phosphorylation	Cox8c
Oxidative phosphorylation	Cox8b
Oxidative phosphorylation	Cyc1
Oxidative phosphorylation	Lhpp
Oxidative phosphorylation	Hdhd2
Oxidative phosphorylation	Ndufa1
Oxidative phosphorylation	Ndufa10
Oxidative phosphorylation	Ndufa11
Oxidative phosphorylation	Ndufa11b
Oxidative phosphorylation	Ndufa12
Oxidative phosphorylation	Ndufa13
Oxidative phosphorylation	Ndufa2
Oxidative phosphorylation	Ndufa3
Oxidative phosphorylation	Ndufa4
Oxidative phosphorylation	Ndufa5
Oxidative phosphorylation	Ndufa6
Oxidative phosphorylation	Ndufa7
Oxidative phosphorylation	Ndufa8
Oxidative phosphorylation	Ndufa9
Oxidative phosphorylation	Ndufab1
Oxidative phosphorylation	Ndufab1-ps
Oxidative phosphorylation	Ndufb1
Oxidative phosphorylation	Ndufb10
Oxidative phosphorylation	Ndufb11
Oxidative phosphorylation	Ndufb11b
Oxidative phosphorylation	Ndufb2
Oxidative phosphorylation	Ndufb3
Oxidative phosphorylation	Ndufb4
Oxidative phosphorylation	Ndufb4c
Oxidative phosphorylation	Ndufb4b
Oxidative phosphorylation	Ndufb5
Oxidative phosphorylation	Ndufb6
Oxidative phosphorylation	Ndufb7
Oxidative phosphorylation	Ndufb8
Oxidative phosphorylation	Ndufb9
Oxidative phosphorylation	Ndufc1
Oxidative phosphorylation	Ndufc2
Oxidative phosphorylation	Ndufs1
Oxidative phosphorylation	Ndufs2
Oxidative phosphorylation	Ndufs3
Oxidative phosphorylation	Ndufs4
Oxidative phosphorylation	Ndufs5
Oxidative phosphorylation	Ndufs6
Oxidative phosphorylation	Ndufs6b
Oxidative phosphorylation	Ndufs7
Oxidative phosphorylation	Ndufs8
Oxidative phosphorylation	Ndufv1
Oxidative phosphorylation	Ndufv2
Oxidative phosphorylation	Ndufv3
Oxidative phosphorylation	Nsf
Oxidative phosphorylation	Ppa1
Oxidative phosphorylation	Ppa2
Oxidative phosphorylation	Tusc3
Oxidative phosphorylation	Uqcr10
Oxidative phosphorylation	Uqcr11
Oxidative phosphorylation	Uqcrb
Oxidative phosphorylation	Uqcrc1
Oxidative phosphorylation	Uqcrc2
Oxidative phosphorylation	Uqcrfs1
Oxidative phosphorylation	Uqcrh
Oxidative phosphorylation	Uqcrh-ps1
Oxidative phosphorylation	Uqcrq
Pentose phosphate pathway	Akr1b8
Pentose phosphate pathway	Akr1b10
Pentose phosphate pathway	Akr1b7
Pentose phosphate pathway	Dcxr
Pentose phosphate pathway	Cbr2
Pentose phosphate pathway	Dera
Pentose phosphate pathway	G6pdx
Pentose phosphate pathway	G6pd2
Pentose phosphate pathway	H6pd
Pentose phosphate pathway	Pgd
Pentose phosphate pathway	Pgls
Pentose phosphate pathway	Prps1
Pentose phosphate pathway	Prps1l3
Pentose phosphate pathway	Prps1l1
Pentose phosphate pathway	Prps2
Pentose phosphate pathway	Rbks
Pentose phosphate pathway	Rpe
Pentose phosphate pathway	Rpia
Pentose phosphate pathway	Taldo1
Pentose phosphate pathway	Tkt
Pentose phosphate pathway	Tktl2
Pentose phosphate pathway	Tktl1
Pentose phosphate pathway	Xylb
Phenylalanine metabolism	Comt
Phenylalanine metabolism	Tomt
Phenylalanine metabolism	Dio1
Phenylalanine metabolism	Dio3
Phenylalanine metabolism	Dio2
Phenylalanine metabolism	Hpd
Phenylalanine metabolism	Lrrc51
Phenylalanine metabolism	Pah
Phenylalanine metabolism	Pxdn
Phenylalanine metabolism	Sult1b1
Phenylalanine metabolism	Sult1c2
Phenylalanine metabolism	Tat
Phenylalanine metabolism	Th
Phenylalanine metabolism	Tyr
Phosphatidylinositol phosphate metabolism	Dpm2
Phosphatidylinositol phosphate metabolism	Gpaa1
Phosphatidylinositol phosphate metabolism	Mtmr3
Phosphatidylinositol phosphate metabolism	Mtmr4
Phosphatidylinositol phosphate metabolism	Oxsm
Phosphatidylinositol phosphate metabolism	Pgap1
Phosphatidylinositol phosphate metabolism	Piga
Phosphatidylinositol phosphate metabolism	Pigb
Phosphatidylinositol phosphate metabolism	Pigc
Phosphatidylinositol phosphate metabolism	Pigh
Phosphatidylinositol phosphate metabolism	Pigk
Phosphatidylinositol phosphate metabolism	Pigl
Phosphatidylinositol phosphate metabolism	Pigm
Phosphatidylinositol phosphate metabolism	Pigo
Phosphatidylinositol phosphate metabolism	Pigp
Phosphatidylinositol phosphate metabolism	Pigq
Phosphatidylinositol phosphate metabolism	Pigs
Phosphatidylinositol phosphate metabolism	Pigt
Phosphatidylinositol phosphate metabolism	Pigu
Phosphatidylinositol phosphate metabolism	Pigv
Phosphatidylinositol phosphate metabolism	Pigw
Phosphatidylinositol phosphate metabolism	Pigx
Phosphatidylinositol phosphate metabolism	Pigz
Propanoate metabolism	Acat1
Propanoate metabolism	Bdh2
Propanoate metabolism	Cbr4
Propanoate metabolism	Ctbp1
Propanoate metabolism	Ctbp2
Propanoate metabolism	Hsd11b2
Propanoate metabolism	Hsd17b11
Propanoate metabolism	Hsd17b13
Propanoate metabolism	Hsd17b14
Propanoate metabolism	H2-Ke6
Propanoate metabolism	Htatip2
Propanoate metabolism	Rdh10
Propanoate metabolism	Rdh12
Propanoate metabolism	Rdh13
Propanoate metabolism	Rdh14
Propanoate metabolism	Sdr16c5
Propanoate metabolism	Sdr42e1
Propanoate metabolism	Gm5737
Propanoate metabolism	Sdr9c7
Propanoate metabolism	Wwox
Purine catabolism	Gda
Purine catabolism	Gmpr
Purine catabolism	Gmpr2
Purine catabolism	Slc25a17
Purine synthesis	Atic
Purine synthesis	Gart
Purine synthesis	Paics
Purine synthesis	Pfas
Purine synthesis	Ppat
Pyrimidine catabolism	Cda
Pyrimidine catabolism	Dctd
Pyrimidine catabolism	Dpyd
Pyrimidine catabolism	Dpys
Pyrimidine catabolism	Crmp1
Pyrimidine catabolism	Dpysl3
Pyrimidine catabolism	Dpysl2
Pyrimidine catabolism	Dpysl4
Pyrimidine catabolism	Guca1a
Pyrimidine catabolism	Tymp
Pyrimidine catabolism	Upb1
Pyrimidine synthesis	Dhodh
Pyrimidine synthesis	Fam20b
Pyrimidine synthesis	Fggy
Pyrimidine synthesis	Fn3k
Pyrimidine synthesis	Fn3krp
Pyrimidine synthesis	Nol9
Pyrimidine synthesis	Umps
Pyrimidine synthesis	Uprt
Pyruvate metabolism	Acot12
Pyruvate metabolism	Cyb5d1
Pyruvate metabolism	Gm6685
Pyruvate metabolism	Glo1
Pyruvate metabolism	Hagh
Pyruvate metabolism	Haghl
Pyruvate metabolism	Me1
Pyruvate metabolism	Me3
Pyruvate metabolism	Me2
Pyruvate metabolism	Pcx
ROS detoxification	Sod1
ROS detoxification	Sod2
ROS detoxification	Sod3
Sphingolipid metabolism	A4galt
Sphingolipid metabolism	Alg1
Sphingolipid metabolism	Asah1
Sphingolipid metabolism	Asah2
Sphingolipid metabolism	B3galnt2
Sphingolipid metabolism	B3glct
Sphingolipid metabolism	B3gnt9
Sphingolipid metabolism	B4galnt2
Sphingolipid metabolism	B4galnt3
Sphingolipid metabolism	B4galnt4
Sphingolipid metabolism	Cerk
Sphingolipid metabolism	Cers1
Sphingolipid metabolism	Gdf1
Sphingolipid metabolism	Cers2
Sphingolipid metabolism	Cers3
Sphingolipid metabolism	Cers4
Sphingolipid metabolism	Cers5
Sphingolipid metabolism	Cers6
Sphingolipid metabolism	Degs1
Sphingolipid metabolism	9130409I23Rik
Sphingolipid metabolism	Degs2
Sphingolipid metabolism	Enpp7
Sphingolipid metabolism	Fut10
Sphingolipid metabolism	Fut11
Sphingolipid metabolism	Gal3st1
Sphingolipid metabolism	Galntl5
Sphingolipid metabolism	Gba2
Sphingolipid metabolism	Gcnt7
Sphingolipid metabolism	Glt6d1
Sphingolipid metabolism	4930402F06Rik
Sphingolipid metabolism	4930568D16Rik
Sphingolipid metabolism	Ggta1
Sphingolipid metabolism	Glt8d1
Sphingolipid metabolism	Glt8d2
Sphingolipid metabolism	Kdsr
Sphingolipid metabolism	Mgat4d
Sphingolipid metabolism	Ogt
Sphingolipid metabolism	Poglut1
Sphingolipid metabolism	Pomgnt1
Sphingolipid metabolism	Psap
Sphingolipid metabolism	Slc33a1
Sphingolipid metabolism	Smpd1
Sphingolipid metabolism	Smpd2
Sphingolipid metabolism	Smpd3
Sphingolipid metabolism	Smpd4
Sphingolipid metabolism	Sphk1
Sphingolipid metabolism	Sphk2
Sphingolipid metabolism	Sptlc1
Sphingolipid metabolism	Sptlc2
Sphingolipid metabolism	Sptlc3
Sphingolipid metabolism	St8sia4
Sphingolipid metabolism	Stt3a
Sphingolipid metabolism	Stt3b
Sphingolipid metabolism	Ugcg
Sphingolipid metabolism	Uggt1
Sphingolipid metabolism	Uggt2
Starch and sucrose metabolism	Amy1
Starch and sucrose metabolism	Amy2a5
Starch and sucrose metabolism	Amy2a2
Starch and sucrose metabolism	Amy2a4
Starch and sucrose metabolism	Amy2a3
Starch and sucrose metabolism	Amy2a1
Starch and sucrose metabolism	Ganc
Starch and sucrose metabolism	Ganab
Starch and sucrose metabolism	Gbe1
Starch and sucrose metabolism	Gyg
Starch and sucrose metabolism	Gys1
Starch and sucrose metabolism	Gys2
Starch and sucrose metabolism	Lyzl1
Starch and sucrose metabolism	Pygb
Starch and sucrose metabolism	Pygm
Starch and sucrose metabolism	Pygl
Starch and sucrose metabolism	Slc3a1
Starch and sucrose metabolism	Slc3a2
Starch and sucrose metabolism	Slc7a9
Starch and sucrose metabolism	Treh
Starch and sucrose metabolism	Ugdh
Steroid metabolism	Coq6
Steroid metabolism	Cyp11a1
Steroid metabolism	Cyp11b2
Steroid metabolism	Cyp11b1
Steroid metabolism	Cyp21a1
Steroid metabolism	Cyp4v3
Steroid metabolism	Hsd11b1
Steroid metabolism	Hsd17b1
Steroid metabolism	Hsd17b2
Steroid metabolism	Hsd17b3
Steroid metabolism	Hsd17b6
Steroid metabolism	Rdh1
Steroid metabolism	Rdh16
Steroid metabolism	Rdh7
Steroid metabolism	Rdh9
Steroid metabolism	Rdh19
Steroid metabolism	Rdh16f2
Steroid metabolism	Rdh8
Steroid metabolism	Sult1e1
Taurine and hypotaurine metabolism	Ado
Taurine and hypotaurine metabolism	Cdo1
Taurine and hypotaurine metabolism	Csad
Taurine and hypotaurine metabolism	Gadl1
Taurine and hypotaurine metabolism	Slc6a6
Taurine and hypotaurine metabolism	Slc6a8
Taurine and hypotaurine metabolism	Slc6a1
Taurine and hypotaurine metabolism	Slc6a12
Taurine and hypotaurine metabolism	Slc6a13
Taurine and hypotaurine metabolism	Slc6a11
Tetrahydrobiopterin metabolism	Akp3
Tetrahydrobiopterin metabolism	Alppl2
Tetrahydrobiopterin metabolism	Alpi
Tetrahydrobiopterin metabolism	Gch1
Tetrahydrobiopterin metabolism	Pcbd1
Tetrahydrobiopterin metabolism	Pcbd2
Tetrahydrobiopterin metabolism	Pts
Tetrahydrobiopterin metabolism	Qdpr
Tetrahydrobiopterin metabolism	Spr
Tetrahydrobiopterin metabolism	Tph1
Tetrahydrobiopterin metabolism	Tph2
Thiamine metabolism	Thtpa
Thiamine metabolism	Tpk1
Transport endoplasmic reticular	Fabp1
Transport endoplasmic reticular	Slc22a5
Transport endoplasmic reticular	Slc22a21
Transport endoplasmic reticular	Slc22a4
Transport endoplasmic reticular	Slc35a2
Transport endoplasmic reticular	Slc35a3
Transport endoplasmic reticular	Slc35d1
Transport endoplasmic reticular	Slc35d2
Transport endoplasmic reticular	Slc37a4
Transport extracellular	Abca1
Transport extracellular	Abca4
Transport extracellular	Abca7
Transport extracellular	Abca13
Transport extracellular	Abca12
Transport extracellular	Abca17
Transport extracellular	Abca2
Transport extracellular	Abca3
Transport extracellular	Abca14
Transport extracellular	Abca15
Transport extracellular	Abca16
Transport extracellular	Abca8b
Transport extracellular	Abca8a
Transport extracellular	Abca9
Transport extracellular	Abca6
Transport extracellular	Abca5
Transport extracellular	Abcb6
Transport extracellular	Abcg5
Transport extracellular	Abcg8
Transport extracellular	Aqp1
Transport extracellular	Aqp2
Transport extracellular	Aqp3
Transport extracellular	Aqp4
Transport extracellular	Aqp5
Transport extracellular	Aqp7
Transport extracellular	Aqp8
Transport extracellular	Aqp9
Transport extracellular	Atp10a
Transport extracellular	Atp10b
Transport extracellular	Atp10d
Transport extracellular	Atp11a
Transport extracellular	Atp11c
Transport extracellular	Atp11b
Transport extracellular	Atp8a1
Transport extracellular	Atp8a2
Transport extracellular	Atp8b2
Transport extracellular	Atp8b4
Transport extracellular	Atp8b1
Transport extracellular	Atp8b3
Transport extracellular	Atp8b5
Transport extracellular	Atp1a1
Transport extracellular	Atp1a4
Transport extracellular	Atp12a
Transport extracellular	Atp1a2
Transport extracellular	Atp1a3
Transport extracellular	Atp4a
Transport extracellular	Atp1b1
Transport extracellular	Atp1b2
Transport extracellular	Atp1b3
Transport extracellular	Atp1b4
Transport extracellular	Atp2b1
Transport extracellular	Atp2b2
Transport extracellular	Atp2b3
Transport extracellular	Atp2b4
Transport extracellular	Atp4b
Transport extracellular	Bsg
Transport extracellular	Cd36
Transport extracellular	Cftr
Transport extracellular	Fabp12
Transport extracellular	Fabp2
Transport extracellular	Fabp3
Transport extracellular	Fabp3-ps1
Transport extracellular	Fabp7
Transport extracellular	Fabp4
Transport extracellular	Pmp2
Transport extracellular	Fabp9
Transport extracellular	Fabp5
Transport extracellular	Fabp6
Transport extracellular	Flvcr1
Transport extracellular	Folr1
Transport extracellular	Folr2
Transport extracellular	Gltp
Transport extracellular	Kcnj11
Transport extracellular	Kcnj8
Transport extracellular	Lap3
Transport extracellular	Mip
Transport extracellular	Npc1l1
Transport extracellular	Npc1
Transport extracellular	Pepd
Transport extracellular	Ralbp1
Transport extracellular	Rbp1
Transport extracellular	Rbp2
Transport extracellular	Rbp4
Transport extracellular	Rhag
Transport extracellular	Rhbg
Transport extracellular	Gm38392
Transport extracellular	Rhcg
Transport extracellular	Scarb1
Transport extracellular	Scarb2
Transport extracellular	Slc10a1
Transport extracellular	Slc10a2
Transport extracellular	Slc10a6
Transport extracellular	Slc11a1
Transport extracellular	Slc11a2
Transport extracellular	Slc12a1
Transport extracellular	Slc12a2
Transport extracellular	Slc12a3
Transport extracellular	Slc12a4
Transport extracellular	Slc12a7
Transport extracellular	Slc12a5
Transport extracellular	Slc12a6
Transport extracellular	Gm21985
Transport extracellular	Slc13a1
Transport extracellular	Slc13a2
Transport extracellular	Slc13a3
Transport extracellular	Slc13a4
Transport extracellular	Slc13a5
Transport extracellular	Slc14a1
Transport extracellular	Slc14a2
Transport extracellular	Slc15a1
Transport extracellular	Slc15a2
Transport extracellular	Slc16a10
Transport extracellular	Slc16a2
Transport extracellular	Slc16a3
Transport extracellular	Slc16a8
Transport extracellular	Slc17a1
Transport extracellular	Slc17a2
Transport extracellular	Slc17a3
Transport extracellular	Slc17a4
Transport extracellular	Slc17a6
Transport extracellular	Slc17a7
Transport extracellular	Slc17a8
Transport extracellular	Slc18a1
Transport extracellular	Slc18a2
Transport extracellular	Slc18a3
Transport extracellular	Slc19a1
Transport extracellular	Slc19a2
Transport extracellular	Slc19a3
Transport extracellular	Slc1a1
Transport extracellular	Slc1a2
Transport extracellular	Slc1a3
Transport extracellular	Slc1a6
Transport extracellular	Slc1a4
Transport extracellular	Slc1a5
Transport extracellular	Slc1a7
Transport extracellular	Slc20a1
Transport extracellular	Slc20a2
Transport extracellular	Slc22a1
Transport extracellular	Slc22a2
Transport extracellular	Slc22a26
Transport extracellular	Slc22a30
Transport extracellular	Slc22a19
Transport extracellular	Slc22a27
Transport extracellular	Slc22a29
Transport extracellular	Slc22a28
Transport extracellular	Slc22a22
Transport extracellular	Slc22a12
Transport extracellular	Slc22a13
Transport extracellular	Slc22a13b
Transport extracellular	Slc22a14
Transport extracellular	Slc22a3
Transport extracellular	Slc22a8
Transport extracellular	Slc23a1
Transport extracellular	Slc23a2
Transport extracellular	Slc24a1
Transport extracellular	Slc24a2
Transport extracellular	Slc24a3
Transport extracellular	Slc24a4
Transport extracellular	Slc25a1
Transport extracellular	Slc25a19
Transport extracellular	Slc26a1
Transport extracellular	Slc26a2
Transport extracellular	Slc26a11
Transport extracellular	Slc26a3
Transport extracellular	Slc26a4
Transport extracellular	Slc26a6
Transport extracellular	Slc26a7
Transport extracellular	Slc26a8
Transport extracellular	Slc26a9
Transport extracellular	Slc29a1
Transport extracellular	Slc29a2
Transport extracellular	Slc29a4
Transport extracellular	Slc2a1
Transport extracellular	Slc2a3
Transport extracellular	Slc2a4
Transport extracellular	Slc2a10
Transport extracellular	Slc2a12
Transport extracellular	Slc2a13
Transport extracellular	Slc2a2
Transport extracellular	Slc2a5
Transport extracellular	Slc2a7
Transport extracellular	Slc2a6
Transport extracellular	Slc2a8
Transport extracellular	Slc2a9
Transport extracellular	Slc30a1
Transport extracellular	Slc32a1
Transport extracellular	Slc34a1
Transport extracellular	Slc34a2
Transport extracellular	Slc34a3
Transport extracellular	Slc36a1
Transport extracellular	Slc36a2
Transport extracellular	Slc36a4
Transport extracellular	Slc36a3
Transport extracellular	Slc38a1
Transport extracellular	Slc38a2
Transport extracellular	Slc38a3
Transport extracellular	Slc38a4
Transport extracellular	Slc38a5
Transport extracellular	Slc40a1
Transport extracellular	Slc43a1
Transport extracellular	Slc43a2
Transport extracellular	Slc46a1
Transport extracellular	Slc47a1
Transport extracellular	Slc47a2
Transport extracellular	Slc4a1
Transport extracellular	Slc4a3
Transport extracellular	Slc4a2
Transport extracellular	Slc4a4
Transport extracellular	Slc4a8
Transport extracellular	Slc4a10
Transport extracellular	Slc4a5
Transport extracellular	Slc4a9
Transport extracellular	Slc4a7
Transport extracellular	Slc51a
Transport extracellular	Slc51b
Transport extracellular	Slc52a2
Transport extracellular	Slc52a3
Transport extracellular	Slc5a1
Transport extracellular	Slc5a4b
Transport extracellular	Slc5a4a
Transport extracellular	Slc5a3
Transport extracellular	Slc5a11
Transport extracellular	Slc5a10
Transport extracellular	Slc5a9
Transport extracellular	Slc5a2
Transport extracellular	Gm5134
Transport extracellular	Slc5a12
Transport extracellular	Slc5a8
Transport extracellular	Slc5a5
Transport extracellular	Slc5a6
Transport extracellular	Slc5a7
Transport extracellular	Slc6a14
Transport extracellular	Slc6a18
Transport extracellular	Slc6a19
Transport extracellular	Slc6a2
Transport extracellular	Slc6a3
Transport extracellular	Slc6a4
Transport extracellular	Slc6a20a
Transport extracellular	Slc6a20b
Transport extracellular	Slc6a5
Transport extracellular	Slc6a7
Transport extracellular	Slc6a9
Transport extracellular	Slc7a1
Transport extracellular	Slc7a3
Transport extracellular	AU018091
Transport extracellular	Slc7a2
Transport extracellular	Slc7a10
Transport extracellular	Slc7a8
Transport extracellular	Slc7a11
Transport extracellular	Slc7a5
Transport extracellular	Slc7a6
Transport extracellular	Slc7a7
Transport extracellular	Slc8a1
Transport extracellular	Slc8a3
Transport extracellular	Slc8a2
Transport extracellular	Slc9a1
Transport extracellular	Slc9a4
Transport extracellular	Slc9a2
Transport extracellular	Slc9a3
Transport extracellular	Slc9a5
Transport extracellular	Slco2a1
Transport extracellular	Slco3a1
Transport extracellular	Slco4a1
Transport extracellular	Stra6
Transport extracellular	Tpp1
Transport golgi apparatus	Hdlbp
Transport golgi apparatus	Gm382
Transport golgi apparatus	4921511C20Rik
Transport golgi apparatus	Slc35a1
Transport golgi apparatus	Slc35b2
Transport golgi apparatus	Slc35b4
Transport golgi apparatus	Slc35c1
Transport golgi apparatus	Slc9a7
Transport golgi apparatus	Slc9a6
Transport golgi apparatus	Slc9a9
Transport golgi apparatus	Slc9a8
Transport lysosomal	Atp6v0a1
Transport lysosomal	Atp6v0a2
Transport lysosomal	Atp6v0a4
Transport lysosomal	Tcirg1
Transport lysosomal	Atp6v0b
Transport lysosomal	Atp6v0c
Transport lysosomal	Atp6v0d1
Transport lysosomal	Atp6v0d2
Transport lysosomal	Atp6v0e
Transport lysosomal	Atp6v0e2
Transport lysosomal	Atp6v1a
Transport lysosomal	Atp6v1b1
Transport lysosomal	Atp6v1b2
